electrical_capacity,energy_source_level_1,energy_source_level_2,energy_source_level_3,technology,data_source,nuts_1_region,nuts_2_region,nuts_3_region,lon,lat,municipality,municipality_code,postcode,address,commissioning_date,hub_height,rotor_diameter,model,gsrn_id,dso,manufacturer
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.0857,54.9387,,,6372,,2012-10-05,,,,,344 SE Net A/S,
0.003,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.7903,56.6431,,,9500,,2012-10-05,,,,,044 HEF Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.0167,55.7088,,,7130,,2012-10-05,,,,,245 NRGi Net A/S Horsens,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.2664,57.0813,,,9690,,2012-10-05,,,,,042 Thy-Mors Energi Elnet A/S,
0.0058,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.1355,55.1289,,,6534,,2012-10-05,,,,,344 SE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,8.4519,55.4703,,,6700,,2012-10-05,,,,,344 SE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.487,55.5649,,,6051,,2012-10-05,,,,,244 TRE-FOR El-net A/S,
0.0034,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.5357,55.7093,,,7100,,2012-10-05,,,,,244 TRE-FOR El-net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,9.7011,55.7704,,,8722,,2012-10-05,,,,,245 NRGi Net A/S Horsens,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.2133,55.7085,,,7184,,2012-10-05,,,,,344 SE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK041,8.5838,56.4912,,,7600,,2012-10-05,,,,,357 Struer Forsyning Elnet A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.284,54.9925,,,6392,,2012-10-05,,,,,344 SE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.4898,55.2538,,,6100,,2012-10-05,,,,,344 SE Net A/S,
0.0035,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.2694,55.382,,,5500,,2012-10-05,,,,,244 TRE-FOR El-net A/S,
0.0043,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.4886,56.2141,,,8420,,2012-10-05,,,,,151 NRGi Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.4886,56.2141,,,8420,,2012-10-05,,,,,151 NRGi Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.4689,56.4984,,,8520,,2012-10-05,,,,,151 NRGi Net A/S,
0.0055,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.4722,55.4904,,,6000,,2012-10-05,,,,,244 TRE-FOR El-net A/S,
0.005,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.1987,56.1663,,,8210,,2012-10-05,,,,,151 NRGi Net A/S,
0.0037,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.6076,55.8796,,,8305,,2012-10-05,,,,,151 NRGi Net A/S,
0.0035,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.487,55.3582,,,6070,,2012-10-05,,,,,344 SE Net A/S,
0.0059,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,8.6949,56.9552,,,7700,,2012-10-05,,,,,042 Thy-Mors Energi Elnet A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,9.7938,55.7025,,,7140,,2012-10-05,,,,,245 NRGi Net A/S Horsens,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.7147,57.3705,,,9480,,2012-10-05,,,,,031 Nord Energi Net A/S,
0.004,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,8.4807,55.6211,,,6800,,2012-10-05,,,,,344 SE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.1128,56.1938,,,8381,,2012-10-05,,,,,145 GE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.2956,55.3187,,,6560,,2012-10-05,,,,,344 SE Net A/S,
0.0012,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.262,56.4893,,,8920,,2012-10-05,,,,,152 Verdo El-net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.6482,55.6379,,,7080,,2012-10-05,,,,,244 TRE-FOR El-net A/S,
0.0052,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK014,14.7066,55.1009,,,3700,,2012-10-06,,,,,911 Østkraft Net A/S,
0.0025,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,10.3081,56.9961,,,9370,,2012-10-06,,,,,031 Nord Energi Net A/S,
0.004,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK041,9.5051,56.3531,,,8840,,2012-10-06,,,,,131 EnergiMidt Net A/S,
0.0036,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK041,9.402,56.4532,,,8800,,2012-10-06,,,,,131 EnergiMidt Net A/S,
0.0036,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,9.5451,56.1697,,,8600,,2012-10-06,,,,,131 EnergiMidt Net A/S,
0.005,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,9.955,55.9417,,,8732,,2012-10-06,,,,,131 EnergiMidt Net A/S,
0.0057,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.1987,56.1663,,,8260,,2012-10-06,,,,,232 Østjysk Energi Net A/S,
0.003,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK041,8.6161,56.3601,,,7500,,2012-10-06,,,,,347 NOE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK041,8.6161,56.3601,,,7500,,2012-10-06,,,,,351 Vestforsyning Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK041,8.9738,56.1393,,,7400,,2012-10-06,,,,,353 EnergiMidt Net Vest A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.4643,55.3035,,,5792,,2012-10-06,,,,,589 Midtfyns Elforsyning A.m.b.A.,
0.0055,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.0413,55.3732,,,5560,,2012-10-06,,,,,543 Energi Fyn Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.6519,55.3617,,,5540,,2012-10-06,,,,,543 Energi Fyn Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK011,12.6664,55.5945,,,2791,,2012-10-06,,,,,791 DONG Energy A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK02,DK022,11.3172,55.6368,,,4470,,2012-10-06,,,,,740 SEAS-NVE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK02,DK022,11.1386,55.3299,,,4220,,2012-10-06,,,,,860 SK Elnet A/S,
0.004,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,10.5225,57.3319,,,9300,,2012-10-06,,,,,031 Nord Energi Net A/S,
0.0035,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK041,8.3102,56.5486,,,7620,,2012-10-06,,,,,347 NOE Net A/S,
0.0057,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.4174,55.0443,,,6200,,2012-10-06,,,,,344 SE Net A/S,
0.0044,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.2664,57.0813,,,9690,,2012-10-06,,,,,023 Nyfors Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,10.1814,57.0574,,,9362,,2012-10-06,,,,,031 Nord Energi Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.6202,56.4312,,,8586,,2012-10-06,,,,,151 NRGi Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.4898,55.2538,,,6100,,2012-10-06,,,,,344 SE Net A/S,
0.0032,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,9.7758,56.1769,,,8641,,2012-10-06,,,,,145 GE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.05,56.35,,,8464,,2012-10-06,,,,,145 GE Net A/S,
0.004,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.7903,56.6431,,,9500,,2012-10-06,,,,,152 Verdo El-net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,8.4195,56.7494,,,7760,,2012-10-06,,,,,331 Thy-Mors Energi Elnet A/S,
0.0042,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,8.6949,56.9552,,,7700,,2012-10-06,,,,,042 Thy-Mors Energi Elnet A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,9.8097,55.7921,,,8781,,2012-10-06,,,,,245 NRGi Net A/S Horsens,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.1128,56.1938,,,8381,,2012-10-06,,,,,145 GE Net A/S,
0.004,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,9.8503,55.8607,,,8700,,2012-10-06,,,,,245 NRGi Net A/S Horsens,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,8.6836,56.7619,,,7900,,2012-10-06,,,,,331 Thy-Mors Energi Elnet A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.7526,55.5657,,,7000,,2012-10-06,,,,,244 TRE-FOR El-net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,9.6954,55.8024,,,8723,,2012-10-06,,,,,245 NRGi Net A/S Horsens,
0.003,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,8.2209,55.7317,,,6854,,2012-10-06,,,,,344 SE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.6068,55.0598,,,5700,,2012-10-06,,,,,533 SEF Net A/S,
0.0046,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.681,54.8874,,,6310,,2012-10-06,,,,,344 SE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,8.6836,56.7619,,,7970,,2012-10-06,,,,,331 Thy-Mors Energi Elnet A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.857,57.1179,,,9430,,2012-10-06,,,,,031 Nord Energi Net A/S,
0.004,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,9.5451,56.1697,,,8600,,2012-10-07,,,,,131 EnergiMidt Net A/S,
0.0036,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,9.5451,56.1697,,,8600,,2012-10-07,,,,,131 EnergiMidt Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,9.7556,55.9648,,,8752,,2012-10-07,,,,,131 EnergiMidt Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.1379,55.4812,,,6600,,2012-10-07,,,,,244 TRE-FOR El-net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,10.4046,57.5925,,,9982,,2012-10-07,,,,,031 Nord Energi Net A/S,
0.0045,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.1379,55.4812,,,6600,,2012-10-07,,,,,344 SE Net A/S,
0.0018,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.6076,55.8796,,,8305,,2012-10-07,,,,,151 NRGi Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,9.8503,55.8607,,,8700,,2012-10-07,,,,,131 EnergiMidt Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK041,8.6161,56.3601,,,7500,,2012-10-07,,,,,347 NOE Net A/S,
0.005,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK013,12.5689,55.8473,,,2950,,2012-10-07,,,,,791 DONG Energy A/S,
0.0059,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.5201,55.3902,,,5250,,2012-10-07,,,,,543 Energi Fyn Net A/S,
0.004,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.5201,55.3902,,,5250,,2012-10-07,,,,,543 Energi Fyn Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK02,DK022,11.7609,55.2299,,,4700,,2012-10-07,,,,,740 SEAS-NVE Net A/S,
0.0036,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK02,DK022,11.93,54.5764,,,4874,,2012-10-07,,,,,740 SEAS-NVE Net A/S,
0.002,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK02,DK022,11.9567,54.7431,,,4872,,2012-10-07,,,,,740 SEAS-NVE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK02,DK022,11.5013,55.8123,,,4550,,2012-10-07,,,,,740 SEAS-NVE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK013,12.4279,55.8476,,,3460,,2012-10-07,,,,,791 DONG Energy A/S,
0.0059,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK012,12.2922,55.6517,,,2630,,2012-10-07,,,,,791 DONG Energy A/S,
0.003,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK012,12.4736,55.6572,,,2650,,2012-10-07,,,,,791 DONG Energy A/S,
0.004,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.6996,54.8297,,,5932,,2012-10-07,,,,,532 LEF NET A/S,
0.0055,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,8.6949,56.9552,,,7700,,2012-10-07,,,,,331 Thy-Mors Energi Elnet A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.2118,56.0602,,,8330,,2012-10-07,,,,,232 Østjysk Energi Net A/S,
0.004,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.6068,55.0598,,,5700,,2012-10-07,,,,,533 SEF Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.9823,57.4642,,,9800,,2012-10-07,,,,,031 Nord Energi Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.3164,55.0702,,,6230,,2012-10-07,,,,,344 SE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.3393,56.7728,,,9640,,2012-10-07,,,,,044 HEF Net A/S,
0.0047,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.0493,56.3282,,,8370,,2012-10-07,,,,,149 ELRO Net A/S,
0.0034,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,8.5244,56.8924,,,7752,,2012-10-07,,,,,331 Thy-Mors Energi Elnet A/S,
0.0055,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,8.6946,56.7011,,,7990,,2012-10-07,,,,,331 Thy-Mors Energi Elnet A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.941,57.2702,,,9700,,2012-10-07,,,,,023 Nyfors Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,8.4807,55.6211,,,6800,,2012-10-07,,,,,344 SE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,9.8503,55.8607,,,8700,,2012-10-07,,,,,245 NRGi Net A/S Horsens,
0.0023,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,8.6949,56.9552,,,7700,,2012-10-07,,,,,331 Thy-Mors Energi Elnet A/S,
0.0049,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,8.6206,56.9189,,,7790,,2012-10-07,,,,,331 Thy-Mors Energi Elnet A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.2589,56.2963,,,8444,,2012-10-07,,,,,151 NRGi Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.8782,56.4158,,,8500,,2012-10-07,,,,,151 NRGi Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.2843,55.4276,,,6580,,2012-10-07,,,,,244 TRE-FOR El-net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.301,55.618,,,6040,,2012-10-07,,,,,244 TRE-FOR El-net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.8384,56.8854,,,9530,,2012-10-07,,,,,044 HEF Net A/S,
0.0042,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.6482,55.6379,,,7080,,2012-10-07,,,,,244 TRE-FOR El-net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.1484,56.2529,,,8380,,2012-10-07,,,,,151 NRGi Net A/S,
0.0047,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.6076,55.8796,,,8305,,2012-10-07,,,,,151 NRGi Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.6076,55.8796,,,8305,,2012-10-07,,,,,151 NRGi Net A/S,
0.004,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.6076,55.8796,,,8305,,2012-10-07,,,,,151 NRGi Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.2524,54.931,,,6360,,2012-10-07,,,,,344 SE Net A/S,
0.0042,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.5836,56.3606,,,8560,,2012-10-08,,,,,151 NRGi Net A/S,
0.0028,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.8782,56.4158,,,8500,,2012-10-08,,,,,151 NRGi Net A/S,
0.003,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.7233,56.4775,,,8585,,2012-10-08,,,,,151 NRGi Net A/S,
0.0055,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.1079,55.7335,,,7190,,2012-10-08,,,,,344 SE Net A/S,
0.0054,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,8.9973,55.6953,,,7250,,2012-10-08,,,,,344 SE Net A/S,
0.0059,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.6076,55.8796,,,8305,,2012-10-08,,,,,151 NRGi Net A/S,
0.0042,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.1987,56.1663,,,8200,,2012-10-08,,,,,151 NRGi Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.7739,56.3493,,,8570,,2012-10-08,,,,,151 NRGi Net A/S,
0.003,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.941,57.2702,,,9700,,2012-10-08,,,,,023 Nyfors Net A/S,
0.0057,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.6821,56.1944,,,8400,,2012-10-08,,,,,151 NRGi Net A/S,
0.0054,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.1198,55.2107,,,5672,,2012-10-08,,,,,590 Nr. Broby-Vøjstrup Netselskab,
0.0035,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.6482,55.6379,,,7080,,2012-10-08,,,,,244 TRE-FOR El-net A/S,
0.0051,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.503,56.3843,,,8550,,2012-10-08,,,,,151 NRGi Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.6821,56.1944,,,8400,,2012-10-08,,,,,151 NRGi Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.503,56.3843,,,8550,,2012-10-08,,,,,151 NRGi Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.4898,55.2538,,,6100,,2012-10-08,,,,,344 SE Net A/S,
0.0025,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.6821,56.1944,,,8400,,2012-10-08,,,,,151 NRGi Net A/S,
0.0055,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.941,57.2702,,,9700,,2012-10-08,,,,,023 Nyfors Net A/S,
0.0024,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.0857,54.9387,,,6372,,2012-10-08,,,,,344 SE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.2956,55.3187,,,6560,,2012-10-08,,,,,344 SE Net A/S,
0.0036,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.1987,56.1663,,,8200,,2012-10-08,,,,,151 NRGi Net A/S,
0.005,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.9909,56.9943,,,9260,,2012-10-08,,,,,044 HEF Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,8.2018,55.6336,,,6855,,2012-10-08,,,,,344 SE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.5952,54.9192,,,6300,,2012-10-08,,,,,344 SE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK02,DK022,12.051,54.923,,,4793,,2012-10-08,,,,,740 SEAS-NVE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.7526,55.5657,,,7000,,2012-10-08,,,,,244 TRE-FOR El-net A/S,
0.0036,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.2694,55.382,,,5500,,2012-10-08,,,,,244 TRE-FOR El-net A/S,
0.0029,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.7408,55.0573,,,6430,,2012-10-08,,,,,344 SE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.8722,54.952,,,6440,,2012-10-08,,,,,344 SE Net A/S,
0.0057,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.3164,55.0702,,,6230,,2012-10-08,,,,,344 SE Net A/S,
0.0034,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.8782,56.4158,,,8500,,2012-10-08,,,,,151 NRGi Net A/S,
0.004,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,10.0615,56.8139,,,9575,,2012-10-08,,,,,044 HEF Net A/S,
0.005,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.9187,57.048,,,9000,,2012-10-08,,,,,052 Elforsyningen AKE El-Net,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,9.6954,55.8024,,,8723,,2012-10-08,,,,,245 NRGi Net A/S Horsens,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK013,12.6136,56.0361,,,3000,,2012-10-08,,,,,757 Forsyning Helsingør Elnet A/S,
0.0062,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.1484,56.2529,,,8380,,2012-10-08,,,,,151 NRGi Net A/S,
0.0056,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,10.0615,56.8139,,,9575,,2012-10-08,,,,,044 HEF Net A/S,
0.0033,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.9233,56.9733,,,9210,,2012-10-08,,,,,044 HEF Net A/S,
0.0045,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.6068,55.0598,,,5700,,2012-10-08,,,,,533 SEF Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,8.2209,55.7317,,,6854,,2012-10-08,,,,,344 SE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,8.6985,54.9634,,,6280,,2012-10-08,,,,,344 SE Net A/S,
0.003,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.8384,56.8854,,,9530,,2012-10-08,,,,,044 HEF Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.2583,56.9625,,,9670,,2012-10-08,,,,,044 HEF Net A/S,
0.003,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.2583,56.9625,,,9670,,2012-10-08,,,,,044 HEF Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,9.7011,55.7704,,,8722,,2012-10-08,,,,,245 NRGi Net A/S Horsens,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.2287,56.8973,,,9681,,2012-10-08,,,,,044 HEF Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,8.9958,57.0867,,,7741,,2012-10-08,,,,,331 Thy-Mors Energi Elnet A/S,
0.0024,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.0167,55.7088,,,7130,,2012-10-08,,,,,245 NRGi Net A/S Horsens,
